FID,Street,SHAPE_Leng,Lat,Long
3098,4 AVENUE,285.3494279,40.73275415,-73.99003456
3099,4 AVENUE,285.3494279,40.73352711,-73.98986852
3100,BROADWAY,267.3900469,40.75289242,-73.98731032
3101,BROADWAY,267.3900469,40.75360671,-73.98708863
3102,WEST 38 STREET,468.004272,40.75289242,-73.98731032
3103,WEST 38 STREET,468.004272,40.75351678,-73.98878655
3104,5 AVENUE,258.1279755,40.7446815,-73.98729806
3105,5 AVENUE,258.1279755,40.74530073,-73.98684539
3106,WEST 41 STREET,646.5986678,40.75417694,-73.98459584
3107,WEST 41 STREET,646.5986678,40.75503452,-73.98663913
3108,WEST 41 STREET,646.5986678,40.75417694,-73.98459584
3109,WEST 41 STREET,646.5986678,40.75503452,-73.98663913
3110,WEST 16 STREET,1019.822099,40.73733047,-73.99265431
3111,WEST 16 STREET,1019.822099,40.73868595,-73.9958741
3112,WEST 16 STREET,1019.822099,40.73733047,-73.99265431
3113,WEST 16 STREET,1019.822099,40.73868595,-73.9958741
3114,5 AVENUE,244.5943865,40.73733047,-73.99265431
3115,5 AVENUE,244.5943865,40.73791698,-73.99222485
3116,8 AVENUE,280.9086701,40.75723313,-73.98979085
3117,8 AVENUE,280.9086701,40.75790664,-73.98929728
3118,7 AVENUE,256.4621781,40.75228026,-73.98969328
3119,7 AVENUE,256.4621781,40.75289546,-73.98924342
3120,EAST 15 STREET,499.8309011,40.7353261,-73.98986199
3121,EAST 15 STREET,499.8309011,40.734659,-73.988286
3122,GRAMERCY PARK SOUTH,226.1879436,40.73794112,-73.9868342
3123,GRAMERCY PARK SOUTH,226.1879436,40.73763986,-73.98612054
3124,GRAMERCY PARK SOUTH,226.1879436,40.73794112,-73.9868342
3125,GRAMERCY PARK SOUTH,226.1879436,40.73763986,-73.98612054
3126,GRAMERCY PARK SOUTH,226.1879436,40.73794112,-73.9868342
3127,GRAMERCY PARK SOUTH,226.1879436,40.73763986,-73.98612054
3128,GRAMERCY PARK SOUTH,226.1879436,40.73794112,-73.9868342
3129,GRAMERCY PARK SOUTH,226.1879436,40.73763986,-73.98612054
3130,GRAMERCY PARK SOUTH,226.1879436,40.73794112,-73.9868342
3131,GRAMERCY PARK SOUTH,226.1879436,40.73763986,-73.98612054
3132,GRAMERCY PARK SOUTH,226.1879436,40.73794112,-73.9868342
3133,GRAMERCY PARK SOUTH,226.1879436,40.73763986,-73.98612054
3134,BROADWAY,268.5500498,40.75431782,-73.98686558
3135,BROADWAY,268.5500498,40.75503452,-73.98663913
3136,BROADWAY,268.5500498,40.75431782,-73.98686558
3137,BROADWAY,268.5500498,40.75503452,-73.98663913
3138,WEST 11 STREET,1021.17517,40.73403431,-73.99504997
3139,WEST 11 STREET,1021.17517,40.73539114,-73.99827419
3140,WEST 11 STREET,1021.17517,40.73403431,-73.99504997
3141,WEST 11 STREET,1021.17517,40.73539114,-73.99827419
3142,5 AVENUE,151.1562562,40.74154808,-73.98957566
3143,5 AVENUE,151.1562562,40.74191394,-73.98931843
3144,EAST 29 STREET,507.2955887,40.74530073,-73.98684539
3145,EAST 29 STREET,507.2955887,40.74462652,-73.98524355
3146,EAST 26 STREET,18.55271787,40.74211124,-73.98503795
3147,EAST 26 STREET,18.55271787,40.74208896,-73.98497776
3148,EAST 8 STREET,238.9882891,40.73159584,-73.99478854
3149,EAST 8 STREET,238.9882891,40.73127614,-73.99403558
3150,EAST 23 STREET,107.1998911,40.74101587,-73.98832033
3151,EAST 23 STREET,107.1998911,40.74087265,-73.9879824
3152,WEST 41 STREET,255.3992886,40.75503452,-73.98663913
3153,WEST 41 STREET,255.3992886,40.75537296,-73.98744642
3154,AVENUE OF THE AMERICAS,257.6565751,40.74789543,-73.98916652
3155,AVENUE OF THE AMERICAS,257.6565751,40.74851327,-73.98871405
3156,GRAMERCY PARK WEST,244.1888389,40.73853474,-73.98642507
3157,GRAMERCY PARK WEST,244.1888389,40.73794112,-73.9868342
3158,GRAMERCY PARK WEST,244.1888389,40.73853474,-73.98642507
3159,GRAMERCY PARK WEST,244.1888389,40.73794112,-73.9868342
3160,WEST 30 STREET,652.2983863,40.74592119,-73.98639327
3161,WEST 30 STREET,652.2983863,40.74678857,-73.98845268
3162,WEST 30 STREET,652.2983863,40.74592119,-73.98639327
3163,WEST 30 STREET,652.2983863,40.74678857,-73.98845268
3164,WEST 30 STREET,652.2983863,40.74592119,-73.98639327
3165,WEST 30 STREET,652.2983863,40.74678857,-73.98845268
3166,WEST 30 STREET,652.2983863,40.74592119,-73.98639327
3167,WEST 30 STREET,652.2983863,40.74678857,-73.98845268
3168,WEST 30 STREET,652.2983863,40.74592119,-73.98639327
3169,WEST 30 STREET,652.2983863,40.74678857,-73.98845268
3170,5 AVENUE,266.6233809,40.73467267,-73.99458521
3171,5 AVENUE,266.6233809,40.73531264,-73.99411857
3172,5 AVENUE,266.6233809,40.73467267,-73.99458521
3173,5 AVENUE,266.6233809,40.73531264,-73.99411857
3174,EAST 16 STREET,456.056714,40.73461769,-73.98621267
3175,EAST 16 STREET,456.056714,40.73401232,-73.98477231
3176,WEST 26 STREET,901.4316289,40.74480268,-73.99141859
3177,WEST 26 STREET,901.4316289,40.74600398,-73.99426259
3178,EAST 31 STREET,507.9242884,40.74653585,-73.98594857
3179,EAST 31 STREET,507.9242884,40.74586087,-73.98434467
3180,WEST 39 STREET,88.89467187,40.75694187,-73.99498062
3181,WEST 39 STREET,88.89467187,40.75705909,-73.99526204
3182,BROADWAY,262.6098847,40.73173816,-73.99145971
3183,BROADWAY,262.6098847,40.73244596,-73.9912806
3184,EAST 10 STREET,338.6944191,40.73173816,-73.99145971
3185,EAST 10 STREET,338.6944191,40.73128852,-73.9903901
3186,WEST 38 STREET,899.8794023,40.75351678,-73.98878655
3187,WEST 38 STREET,899.8794023,40.7547068,-73.99163271
3188,WEST 29 STREET,467.766077,40.74603642,-73.98859131
3189,WEST 29 STREET,467.766077,40.74665928,-73.99006749
3190,EAST 11 STREET,196.3724077,40.73132258,-73.9886129
3191,EAST 11 STREET,196.3724077,40.73106166,-73.98799291
3192,3 AVENUE,266.5658625,40.73132258,-73.9886129
3193,3 AVENUE,266.5658625,40.73196521,-73.98815308
3194,WEST 20 STREET,1018.766736,40.73967338,-73.99094522
3195,WEST 20 STREET,1018.766736,40.74102882,-73.99416078
3196,BROADWAY,318.2840601,40.73397769,-73.99094484
3197,BROADWAY,318.2840601,40.73483915,-73.99075397
3198,WEST 32 STREET,169.7707228,40.74828882,-73.9881771
3199,WEST 32 STREET,169.7707228,40.74851327,-73.98871405
3200,WEST 32 STREET,169.7707228,40.74828882,-73.9881771
3201,WEST 32 STREET,169.7707228,40.74851327,-73.98871405
3202,EAST 15 STREET,509.7195693,40.734659,-73.988286
3203,EAST 15 STREET,509.7195693,40.73397805,-73.98667933
3204,EAST 26 STREET,506.8377007,40.74345074,-73.98819361
3205,EAST 26 STREET,506.8377007,40.74277169,-73.98659725
3206,EAST 26 STREET,506.8377007,40.74345074,-73.98819361
3207,EAST 26 STREET,506.8377007,40.74277169,-73.98659725
3208,EAST 26 STREET,506.8377007,40.74345074,-73.98819361
3209,EAST 26 STREET,506.8377007,40.74277169,-73.98659725
3210,PARK AVENUE VIADUCT,692.6612397,40.75208926,-73.97701021
3211,PARK AVENUE VIADUCT,692.6612397,40.75375431,-73.9758035
3212,LINCOLN TUNNEL ENTRANCE,23.83762984,40.75833786,-73.99804119
3213,LINCOLN TUNNEL ENTRANCE,23.83762984,40.75838467,-73.99810132
3214,LINCOLN TUNNEL EXIT,74.90081303,40.75675435,-73.99603208
3215,LINCOLN TUNNEL EXIT,74.90081303,40.75669211,-73.99577441
3216,WEST 44 STREET,213.9400081,40.76092704,-73.99452593
3217,WEST 44 STREET,213.9400081,40.76121033,-73.9952024
3218,WEST 44 STREET,213.9400081,40.76092704,-73.99452593
3219,WEST 44 STREET,213.9400081,40.76121033,-73.9952024
3220,WEST 33 STREET,310.1579124,40.75349758,-73.99863353
3221,WEST 33 STREET,310.1579124,40.7535219,-73.99869129
3222,WEST 33 STREET,310.1579124,40.75349758,-73.99863353
3223,WEST 33 STREET,310.1579124,40.7535219,-73.99869129
3224,EAST 48 STREET,480.6063859,40.75660606,-73.97650359
3225,EAST 48 STREET,480.6063859,40.75604743,-73.97518457
3226,EAST 36 STREET,32.73758326,40.74836652,-73.98040409
3227,EAST 36 STREET,32.73758326,40.74832399,-73.98030001
3228,LINCOLN TUNNEL BUS EXIT,58.45610386,40.75791311,-73.99466518
3229,LINCOLN TUNNEL BUS EXIT,58.45610386,40.75792694,-73.99445496
3230,LINCOLN TUNNEL,54.49881256,40.75720954,-73.99723374
3231,LINCOLN TUNNEL,54.49881256,40.75714285,-73.99705766
3232,LINCOLN TUNNEL APPROACH,91.72562956,40.75464591,-73.99783705
3233,LINCOLN TUNNEL APPROACH,91.72562956,40.75472144,-73.99771349
3234,LINCOLN TUNNEL APPROACH,91.72562956,40.75479114,-73.99756731
3235,LINCOLN TUNNEL ENTRANCE,154.5007345,40.75562932,-73.99571611
3236,LINCOLN TUNNEL ENTRANCE,154.5007345,40.75588282,-73.99526906
3237,LINCOLN TUNNEL APPROACH,37.90261696,40.75514071,-73.99671785
3238,LINCOLN TUNNEL APPROACH,37.90261696,40.75518263,-73.99659264
3239,LINCOLN TUNNEL ENTRANCE,156.7318784,40.75531974,-73.99606346
3240,LINCOLN TUNNEL ENTRANCE,156.7318784,40.75559383,-73.99562744
3241,EAST 38 STREET,146.7660649,40.75028246,-73.98112323
3242,EAST 38 STREET,146.7660649,40.75008795,-73.98065936
3243,EAST 27 STREET,21.96909873,40.74270704,-73.98452637
3244,EAST 27 STREET,21.96909873,40.74267654,-73.98445798
3245,LINCOLN TUNNEL APPROACH,219.5113446,40.75881507,-73.99754616
3246,LINCOLN TUNNEL APPROACH,219.5113446,40.75876642,-73.99768936
3247,LINCOLN TUNNEL APPROACH,219.5113446,40.75873325,-73.99784255
3248,LINCOLN TUNNEL APPROACH,219.5113446,40.75871706,-73.99800124
3249,LINCOLN TUNNEL APPROACH,219.5113446,40.75871727,-73.99802713
3250,EAST 38 STREET,347.1967716,40.74892134,-73.97788818
3251,EAST 38 STREET,347.1967716,40.7484587,-73.97679269
3252,EAST 18 STREET,16.79476798,40.73714256,-73.98859298
3253,EAST 18 STREET,16.79476798,40.73712011,-73.98854006
3254,EAST 20 STREET,618.8443377,40.73917709,-73.98976487
3255,EAST 20 STREET,618.8443377,40.73834441,-73.98781849
3256,UNION SQUARE EAST,106.7123512,40.73630712,-73.98920954
3257,UNION SQUARE EAST,106.7123512,40.73656015,-73.98901559
3258,UNION SQUARE EAST,106.7123512,40.73630712,-73.98920954
3259,UNION SQUARE EAST,106.7123512,40.73656015,-73.98901559
3260,UNION SQUARE EAST,106.7123512,40.73630712,-73.98920954
3261,UNION SQUARE EAST,106.7123512,40.73656015,-73.98901559
3262,BROADWAY,94.91636701,40.74237837,-73.98896434
3263,BROADWAY,94.91636701,40.74253863,-73.9892344
3264,BROADWAY,378.0246943,40.74135773,-73.9891258
3265,BROADWAY,378.0246943,40.74186869,-73.98896831
3266,BROADWAY,378.0246943,40.74192571,-73.98895105
3267,BROADWAY,378.0246943,40.74198366,-73.98894034
3268,BROADWAY,378.0246943,40.74204209,-73.98893625
3269,BROADWAY,378.0246943,40.74210057,-73.98893882
3270,BROADWAY,378.0246943,40.74215867,-73.98894802
3271,BROADWAY,378.0246943,40.7422684,-73.988959
3272,BROADWAY,378.0246943,40.74237837,-73.98896434
3273,EAST 23 STREET,65.85713899,40.74154808,-73.98957566
3274,EAST 23 STREET,65.85713899,40.74146174,-73.98936686
3275,WEST 33 STREET,22.02047855,40.75346752,-73.99856458
3276,WEST 33 STREET,22.02047855,40.75349758,-73.99863353
3277,EAST 23 STREET,255.6021976,40.74135773,-73.9891258
3278,EAST 23 STREET,255.6021976,40.74101587,-73.98832033
3279,WANAMAKER PLACE,406.3738995,40.7311663,-73.9919207
3280,WANAMAKER PLACE,406.3738995,40.73062287,-73.99064024
3281,WANAMAKER PLACE,406.3738995,40.7311663,-73.9919207
3282,WANAMAKER PLACE,406.3738995,40.73062287,-73.99064024
3283,STUYVESANT STREET,52.83147014,40.72979414,-73.98865173
3284,STUYVESANT STREET,52.83147014,40.72983502,-73.98866202
3285,STUYVESANT STREET,52.83147014,40.72987301,-73.98864901
3286,STUYVESANT STREET,52.83147014,40.72989998,-73.98863202
3287,STUYVESANT STREET,52.83147014,40.72992604,-73.98860285
3288,EAST 21 STREET,154.3924273,40.7358061,-73.97995161
3289,EAST 21 STREET,154.3924273,40.7356,-73.97946483
3290,PARK AVENUE,29.75247646,40.75084248,-73.97860724
3291,PARK AVENUE,29.75247646,40.75091397,-73.97855532
3292,LINCOLN TUNNEL APPROACH,94.26727784,40.75518263,-73.99659264
3293,LINCOLN TUNNEL APPROACH,94.26727784,40.75532513,-73.99630864
3294,LINCOLN TUNNEL APPROACH,78.89746207,40.75432612,-73.99816745
3295,LINCOLN TUNNEL APPROACH,78.89746207,40.75443856,-73.99807854
3296,LINCOLN TUNNEL APPROACH,78.89746207,40.75450608,-73.99800989
3297,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75758552,-73.99629258
3298,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75762237,-73.99633424
3299,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75766826,-73.99636517
3300,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75772009,-73.99638085
3301,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75777325,-73.99637908
3302,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75782292,-73.99636083
3303,LINCOLN TUNNEL BUS EXIT,111.7353296,40.75786535,-73.99632967
3304,LINCOLN TUNNEL EXIT,29.25332037,40.75838467,-73.99810132
3305,LINCOLN TUNNEL EXIT,29.25332037,40.75838243,-73.99799577
3306,LINCOLN TUNNEL ENTRANCE,48.47438882,40.75837772,-73.99777367
3307,LINCOLN TUNNEL ENTRANCE,48.47438882,40.75844291,-73.9979262
3308,1 AVENUE,208.7003991,40.73616413,-73.97890917
3309,1 AVENUE,208.7003991,40.73667728,-73.9785745
3310,LINCOLN TUNNEL APPROACH,264.4970917,40.75937739,-73.99694231
3311,LINCOLN TUNNEL APPROACH,264.4970917,40.75881507,-73.99754616
3312,EAST 28 STREET,88.43641261,40.74044815,-73.97731426
3313,EAST 28 STREET,88.43641261,40.74033519,-73.97703179
3314,EAST 28 STREET,43.04458421,40.74033519,-73.97703179
3315,EAST 28 STREET,43.04458421,40.74028048,-73.97689411
3316,EAST 27 STREET,133.6812902,40.74057378,-73.97949721
3317,EAST 27 STREET,133.6812902,40.74039375,-73.97907686
3318,EAST 27 STREET,30.48361798,40.74086261,-73.9801716
3319,EAST 27 STREET,30.48361798,40.74082156,-73.98007575
3320,EAST 27 STREET,58.76786404,40.74065293,-73.979682
3321,EAST 27 STREET,58.76786404,40.74057378,-73.97949721
3322,EAST 27 STREET,58.76786404,40.74065293,-73.979682
3323,EAST 27 STREET,58.76786404,40.74057378,-73.97949721
3324,EAST 28 STREET,289.7643932,40.74196977,-73.98085965
3325,EAST 28 STREET,289.7643932,40.74158491,-73.97994455
3326,EAST 28 STREET,61.43195563,40.74158491,-73.97994455
3327,EAST 28 STREET,61.43195563,40.74150332,-73.97975055
3328,EAST 28 STREET,24.90009312,40.74150332,-73.97975055
3329,EAST 28 STREET,24.90009312,40.74147025,-73.97967191
3330,EAST 28 STREET,24.51919259,40.74147025,-73.97967191
3331,EAST 28 STREET,24.51919259,40.74143768,-73.97959448
3332,WEST 25 STREET,414.7988453,40.7465809,-73.99755165
3333,WEST 25 STREET,414.7988453,40.74700377,-73.99856581
3334,EAST 20 STREET,195.1202744,40.73470249,-73.97942219
3335,EAST 20 STREET,195.1202744,40.734448,-73.9788027
3336,EAST 23 STREET,108.4003606,40.73672147,-73.97833821
3337,EAST 23 STREET,108.4003606,40.73665866,-73.9781929
3338,WEST 26 STREET,273.2354926,40.7472051,-73.99709903
3339,WEST 26 STREET,273.2354926,40.7475682,-73.99796186
3340,WEST 26 STREET,300.9858135,40.74799936,-73.99898648
3341,WEST 26 STREET,300.9858135,40.74801062,-73.99901325
3342,WEST 42 STREET,434.6866021,40.75665499,-73.98841835
3343,WEST 42 STREET,434.6866021,40.75723313,-73.98979085
3344,WEST 34 STREET,402.8207374,40.75165394,-73.99219265
3345,WEST 34 STREET,402.8207374,40.75219006,-73.99346418
3346,WEST 34 STREET,402.8207374,40.75165394,-73.99219265
3347,WEST 34 STREET,402.8207374,40.75219006,-73.99346418
3348,EAST 27 STREET,69.46479854,40.74082156,-73.98007575
3349,EAST 27 STREET,69.46479854,40.74072801,-73.97985732
3350,EAST 27 STREET,69.46479854,40.74082156,-73.98007575
3351,EAST 27 STREET,69.46479854,40.74072801,-73.97985732
3352,EAST 27 STREET,69.46479854,40.74082156,-73.98007575
3353,EAST 27 STREET,69.46479854,40.74072801,-73.97985732
3354,EAST 27 STREET,55.7544132,40.74072801,-73.97985732
3355,EAST 27 STREET,55.7544132,40.74065293,-73.979682
3356,EAST 28 STREET,63.86065195,40.74143768,-73.97959448
3357,EAST 28 STREET,63.86065195,40.74135286,-73.9793928
3358,EAST 28 STREET,63.86065195,40.74143768,-73.97959448
3359,EAST 28 STREET,63.86065195,40.74135286,-73.9793928
3360,EAST 28 STREET,246.6223577,40.74135286,-73.9793928
3361,EAST 28 STREET,246.6223577,40.74102186,-73.97861648
3362,EAST 26 STREET,485.2869483,40.74073311,-73.98176151
3363,EAST 26 STREET,485.2869483,40.74008533,-73.98023133
3364,EAST 26 STREET,230.2089562,40.74008533,-73.98023133
3365,EAST 26 STREET,230.2089562,40.73978195,-73.97950261
3366,WEST 36 STREET,466.5652913,40.74972377,-73.98362158
3367,WEST 36 STREET,466.5652913,40.75034362,-73.98509509
3368,WEST 36 STREET,466.5652913,40.74972377,-73.98362158
3369,WEST 36 STREET,466.5652913,40.75034362,-73.98509509
3370,WEST 36 STREET,555.611468,40.75034362,-73.98509509
3371,WEST 36 STREET,555.611468,40.75108168,-73.98684991
3372,PEDESTRIAN PATH,133.861882,40.73550481,-73.97847487
3373,PEDESTRIAN PATH,133.861882,40.73556539,-73.9785223
3374,PEDESTRIAN PATH,40.64067609,40.73556539,-73.9785223
3375,PEDESTRIAN PATH,40.64067609,40.73559262,-73.97846907
3376,PEDESTRIAN PATH,45.47196968,40.73571022,-73.97846506
3377,PEDESTRIAN PATH,45.47196968,40.73573498,-73.97848438
3378,PEDESTRIAN PATH,113.840867,40.73573498,-73.97848438
3379,PEDESTRIAN PATH,113.840867,40.73594271,-73.97879123
3380,PEDESTRIAN PATH,69.64908852,40.73594271,-73.97879123
3381,PEDESTRIAN PATH,69.64908852,40.73612869,-73.97884941
3382,WEST 46 STREET,556.9946094,40.76099376,-73.99076074
3383,WEST 46 STREET,556.9946094,40.76172793,-73.99252435
3384,WEST 46 STREET,343.3323641,40.76172793,-73.99252435
3385,WEST 46 STREET,343.3323641,40.76218344,-73.99360931
3386,WEST 46 STREET,343.3323641,40.76172793,-73.99252435
3387,WEST 46 STREET,343.3323641,40.76218344,-73.99360931
3388,WEST 45 STREET,550.6585403,40.76035415,-73.99123062
3389,WEST 45 STREET,550.6585403,40.76108778,-73.99296849
3390,WEST 45 STREET,348.8865635,40.76108778,-73.99296849
3391,WEST 45 STREET,348.8865635,40.76155517,-73.99406769
3392,WEST 50 STREET,492.6192555,40.76228995,-73.98610406
3393,WEST 50 STREET,492.6192555,40.76294495,-73.98765976
3394,WEST 50 STREET,492.6192555,40.76228995,-73.98610406
3395,WEST 50 STREET,492.6192555,40.76294495,-73.98765976
3396,WEST 51 STREET,513.7204507,40.76291487,-73.98564678
3397,WEST 51 STREET,513.7204507,40.76359713,-73.98726971
3398,WEST 51 STREET,388.1873666,40.76359713,-73.98726971
3399,WEST 51 STREET,388.1873666,40.76411288,-73.98849592
3400,8 AVENUE,265.3573914,40.75029331,-73.99484364
3401,8 AVENUE,265.3573914,40.75093039,-73.99437947
3402,8 AVENUE,246.5110416,40.75093039,-73.99437947
3403,8 AVENUE,246.5110416,40.75152222,-73.99394826
3404,8 AVENUE,246.5110416,40.75093039,-73.99437947
3405,8 AVENUE,246.5110416,40.75152222,-73.99394826
3406,WEST 24 STREET,847.6726888,40.74475984,-73.99515394
3407,WEST 24 STREET,847.6726888,40.74587934,-73.99783571
3408,WEST 24 STREET,847.6726888,40.74475984,-73.99515394
3409,WEST 24 STREET,847.6726888,40.74587934,-73.99783571
3410,WEST 24 STREET,54.5193129,40.74587934,-73.99783571
3411,WEST 24 STREET,54.5193129,40.7459513,-73.99800822
3412,7 AVENUE,123.9709542,40.74475984,-73.99515394
3413,7 AVENUE,123.9709542,40.7450603,-73.99494394
3414,7 AVENUE,134.2583661,40.7450603,-73.99494394
3415,7 AVENUE,134.2583661,40.74538245,-73.99470867
3416,AVENUE OF THE AMERICAS,145.2302214,40.74356809,-73.99232182
3417,AVENUE OF THE AMERICAS,145.2302214,40.7439162,-73.99206647
3418,AVENUE OF THE AMERICAS,112.0911283,40.7439162,-73.99206647
3419,AVENUE OF THE AMERICAS,112.0911283,40.74418557,-73.99187102
3420,AVENUE OF THE AMERICAS,111.4592738,40.74102882,-73.99416078
3421,AVENUE OF THE AMERICAS,111.4592738,40.74129844,-73.99397072
3422,AVENUE OF THE AMERICAS,135.0315044,40.74129844,-73.99397072
3423,AVENUE OF THE AMERICAS,135.0315044,40.7416222,-73.99373354
3424,PEDESTRIAN PATH,131.0521097,40.73506685,-73.97851603
3425,PEDESTRIAN PATH,131.0521097,40.73506928,-73.97852315
3426,PEDESTRIAN PATH,131.0521097,40.73507701,-73.97856119
3427,PEDESTRIAN PATH,131.0521097,40.73508003,-73.97860035
3428,PEDESTRIAN PATH,131.0521097,40.73507828,-73.97863965
3429,PEDESTRIAN PATH,131.0521097,40.73507179,-73.97867808
3430,PEDESTRIAN PATH,131.0521097,40.73506073,-73.97871466
3431,PEDESTRIAN PATH,131.0521097,40.73504539,-73.97874846
3432,PEDESTRIAN PATH,131.0521097,40.73502614,-73.97877862
3433,PEDESTRIAN PATH,131.0521097,40.73500349,-73.97880437
3434,PEDESTRIAN PATH,131.0521097,40.73497802,-73.97882505
3435,PEDESTRIAN PATH,103.9485067,40.73497802,-73.97882505
3436,PEDESTRIAN PATH,103.9485067,40.73493056,-73.9788286
3437,PEDESTRIAN PATH,103.9485067,40.73488364,-73.97883855
3438,PEDESTRIAN PATH,103.9485067,40.73483774,-73.9788548
3439,PEDESTRIAN PATH,103.9485067,40.73479336,-73.97887718
3440,PEDESTRIAN PATH,103.9485067,40.73475098,-73.97890546
3441,PEDESTRIAN PATH,103.9485067,40.73471103,-73.97893932
3442,PEDESTRIAN PATH,87.47090425,40.73471103,-73.97893932
3443,PEDESTRIAN PATH,87.47090425,40.73452107,-73.97874631
3444,PEDESTRIAN PATH,267.5159771,40.7434725,-73.97676068
3445,PEDESTRIAN PATH,267.5159771,40.74332576,-73.97661025
3446,PEDESTRIAN PATH,267.5159771,40.74331125,-73.97657444
3447,WEST 35 STREET,973.4155242,40.74910212,-73.98407636
3448,WEST 35 STREET,973.4155242,40.75039244,-73.9871527
3449,WEST 35 STREET,973.4155242,40.74910212,-73.98407636
3450,WEST 35 STREET,973.4155242,40.75039244,-73.9871527
3451,WEST 35 STREET,973.4155242,40.74910212,-73.98407636
3452,WEST 35 STREET,973.4155242,40.75039244,-73.9871527
3453,WEST 35 STREET,44.63694266,40.75039244,-73.9871527
3454,WEST 35 STREET,44.63694266,40.75045161,-73.98729377
3455,BROADWAY,288.4295335,40.74059179,-73.98938896
3456,BROADWAY,288.4295335,40.74135773,-73.9891258
3457,BROADWAY,288.4295335,40.74059179,-73.98938896
3458,BROADWAY,288.4295335,40.74135773,-73.9891258
3459,UNION SQUARE EAST,134.6041013,40.7349701,-73.98996644
3460,UNION SQUARE EAST,134.6041013,40.73503165,-73.98996734
3461,UNION SQUARE EAST,134.6041013,40.73509301,-73.98996078
3462,UNION SQUARE EAST,134.6041013,40.73515364,-73.98994681
3463,UNION SQUARE EAST,134.6041013,40.73521303,-73.98992556
3464,UNION SQUARE EAST,134.6041013,40.73527068,-73.98989721
3465,UNION SQUARE EAST,134.6041013,40.7353261,-73.98986199
3466,UNION SQUARE EAST,134.6041013,40.7349701,-73.98996644
3467,UNION SQUARE EAST,134.6041013,40.73503165,-73.98996734
3468,UNION SQUARE EAST,134.6041013,40.73509301,-73.98996078
3469,UNION SQUARE EAST,134.6041013,40.73515364,-73.98994681
3470,UNION SQUARE EAST,134.6041013,40.73521303,-73.98992556
3471,UNION SQUARE EAST,134.6041013,40.73527068,-73.98989721
3472,UNION SQUARE EAST,134.6041013,40.7353261,-73.98986199
3473,UNION SQUARE EAST,127.5540195,40.73509215,-73.99024533
3474,UNION SQUARE EAST,127.5540195,40.73513347,-73.99019118
3475,UNION SQUARE EAST,127.5540195,40.73517703,-73.99014016
3476,UNION SQUARE EAST,127.5540195,40.73522271,-73.99009243
3477,UNION SQUARE EAST,127.5540195,40.73527034,-73.99004814
3478,UNION SQUARE EAST,127.5540195,40.73531979,-73.99000744
3479,UNION SQUARE EAST,127.5540195,40.73537089,-73.98997043
3480,UNION SQUARE EAST,127.5540195,40.73509215,-73.99024533
3481,UNION SQUARE EAST,127.5540195,40.73513347,-73.99019118
3482,UNION SQUARE EAST,127.5540195,40.73517703,-73.99014016
3483,UNION SQUARE EAST,127.5540195,40.73522271,-73.99009243
3484,UNION SQUARE EAST,127.5540195,40.73527034,-73.99004814
3485,UNION SQUARE EAST,127.5540195,40.73531979,-73.99000744
3486,UNION SQUARE EAST,127.5540195,40.73537089,-73.98997043
3487,EAST 17 STREET,398.8078774,40.73713186,-73.9903307
3488,EAST 17 STREET,398.8078774,40.73659132,-73.98907933
3489,EAST 17 STREET,398.8078774,40.73713186,-73.9903307
3490,EAST 17 STREET,398.8078774,40.73659132,-73.98907933
3491,1 AVENUE,128.6558186,40.7326186,-73.9814991
3492,1 AVENUE,128.6558186,40.73292473,-73.98126771
3493,1 AVENUE,119.4666947,40.73292473,-73.98126771
3494,1 AVENUE,119.4666947,40.73321141,-73.98105847
3495,1 AVENUE,94.57980492,40.73321141,-73.98105847
3496,1 AVENUE,94.57980492,40.73343707,-73.98088976
3497,1 AVENUE,141.9496361,40.73343707,-73.98088976
3498,1 AVENUE,141.9496361,40.73377932,-73.98064499
3499,1 AVENUE,66.06019049,40.73438532,-73.98020496
3500,1 AVENUE,66.06019049,40.73454437,-73.98009051
3501,1 AVENUE,173.5256883,40.73454437,-73.98009051
3502,1 AVENUE,173.5256883,40.73496182,-73.97978904
3503,LINCOLN TUNNEL BUS EXIT,61.80203798,40.75711889,-73.9954114
3504,LINCOLN TUNNEL BUS EXIT,61.80203798,40.75716098,-73.9951953
3505,EAST 42 STREET,80.9902504,40.75188341,-73.97710781
3506,EAST 42 STREET,80.9902504,40.75177649,-73.97685152
3507,WEST 53 STREET,337.8155475,40.76177072,-73.97905731
3508,WEST 53 STREET,337.8155475,40.76222287,-73.98012194
3509,WEST 53 STREET,399.8627777,40.76136022,-73.97807758
3510,WEST 53 STREET,399.8627777,40.76177072,-73.97905731
3511,GREENWICH AVENUE,112.930539,40.7336106,-73.99955589
3512,GREENWICH AVENUE,112.930539,40.73391662,-73.99962069
3513,GREENWICH AVENUE,56.49852674,40.73391662,-73.99962069
3514,GREENWICH AVENUE,56.49852674,40.73406972,-73.9996531
3515,GREENWICH AVENUE,56.49852674,40.73391662,-73.99962069
3516,GREENWICH AVENUE,56.49852674,40.73406972,-73.9996531
3517,WEST 53 STREET,255.8104802,40.76336493,-73.98281763
